id,title,type,release_year,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts82281,Zoids Wild,SHOW,2018,21,"action', 'comedy', 'animation', 'scifi'",JP',1,tt12317724,6.2,27,11.922,NA
ts81344,Explained,SHOW,2018,21,documentation',US',3,tt8005374,8,9079,11.637,7.7
tm240076,Buster's Mal Heart,MOVIE,2017,96,"drama', 'thriller', 'crime'",US',NA,tt5173032,6.2,10490,6.82,6.2
ts77525,The Toys That Made Us,SHOW,2017,45,"documentation', 'comedy', 'history'",US',3,tt7053920,8,5651,5.924,7.7
tm298084,On Body and Soul,MOVIE,2017,116,"drama', 'romance', 'fantasy'",HU',NA,tt5607714,7.5,27504,7.285,7.2
tm423436,Ben Is Back,MOVIE,2018,103,"drama', 'european'",US',NA,tt7545524,6.7,21735,12.478,6.6
ts85568,Perfume,SHOW,2018,58,"crime', 'drama', 'thriller'",DE',1,tt6811236,7.1,8536,17.902,6.9
ts77474,Mr. Sunshine,SHOW,2018,76,"drama', 'history', 'romance', 'war', 'action'",KR',1,tt7094780,8.7,7054,16.097,8.516
tm368449,Private Life,MOVIE,2018,123,"comedy', 'drama'",US',NA,tt6394284,7.2,19023,7.974,7
tm433381,Mirage,MOVIE,2018,129,"fantasy', 'thriller', 'drama', 'romance', 'european'",ES',NA,tt6908274,7.4,54188,19.839,7.5
tm349278,Ravenous,MOVIE,2017,103,"drama', 'scifi', 'horror', 'thriller', 'action'",CA',NA,tt6243140,5.8,9205,10.328,5.8
tm363488,RBG,MOVIE,2018,98,documentation',US',NA,tt7689964,7.6,14182,8.258,7.6
tm315424,An Evening with Beverly Luff Linn,MOVIE,2018,108,"crime', 'comedy'","GB', 'US'",NA,tt6520524,5.8,5457,5.109,5.8
ts57303,Friends from College,SHOW,2017,30,"comedy', 'drama'",US',2,tt5565334,6.9,20555,6.906,6.5
tm310899,Mary Magdalene,MOVIE,2018,120,"drama', 'history'","US', 'AU', 'GB'",NA,tt5360996,5.9,10364,54.725,6.3
ts56594,Disjointed,SHOW,2017,28,comedy',US',2,tt5884792,6.7,10153,14.558,5.8
ts76313,Sisters,SHOW,2017,39,"drama', 'comedy'",AU',1,tt8453436,7.4,1756,3.589,8.6
tm417496,Dumplin',MOVIE,2018,110,"comedy', 'drama'",US',NA,tt4878482,6.5,33689,11.4,6.8
tm352588,Tau,MOVIE,2018,97,"scifi', 'thriller', 'horror'",US',NA,tt4357394,5.8,31218,10.801,6.2
ts79660,Creeped Out,SHOW,2017,26,"scifi', 'thriller', 'family', 'fantasy', 'action', 'crime', 'drama', 'history', 'horror'","CA', 'GB'",2,tt7573024,6.6,1890,24.556,7.3
tm314477,Skins,MOVIE,2017,78,"drama', 'comedy', 'fantasy', 'european'",ES',NA,tt5808778,6.1,5892,14.034,6.6
ts75263,Wormwood,SHOW,2017,43,"crime', 'documentation', 'drama', 'fantasy'",US',1,tt1149367,7,4239,1.898,6.2
tm368241,Duck Butter,MOVIE,2018,94,"comedy', 'drama', 'romance'",US',NA,tt6958014,5.2,3978,10.766,5.5
tm503797,Never Stop Dreaming: The Life and Legacy of Shimon Peres,MOVIE,2018,129,documentation',US',NA,tt8172146,NA,NA,3.532,5.5
tm244175,The Zookeeper's Wife,MOVIE,2017,126,"war', 'drama', 'history'","CZ', 'GB', 'US'",NA,tt1730768,7,43091,23.231,7.4
tm321224,"Game Over, Man!",MOVIE,2018,100,"comedy', 'action'",US',NA,tt3317234,5.4,30218,14.358,5.5
ts90596,Polly Pocket,SHOW,2018,15,"fantasy', 'animation', 'comedy', 'family'","US', 'IE', 'CA'",3,tt8673042,6,125,11.971,6.8
tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,2018,74,comedy',US',NA,tt8075256,7.1,2616,3.734,6.6
tm285107,Victoria & Abdul,MOVIE,2017,111,"drama', 'history'","GB', 'US'",NA,tt5816682,6.8,35690,11.743,7
tm319882,Hampstead,MOVIE,2017,102,"comedy', 'romance', 'drama'",GB',NA,tt5153236,6,6449,10.323,6
tm420274,Hannah Gadsby: Nanette,MOVIE,2018,69,"comedy', 'documentation'",AU',NA,tt8465676,8.1,12375,7.538,8.1
tm233294,War Machine,MOVIE,2017,122,"drama', 'comedy', 'war'",US',NA,tt4758646,6,46276,12.235,5.552
tm320255,Bad Genius,MOVIE,2017,130,"comedy', 'drama', 'crime', 'thriller'",TH',NA,tt6788942,7.6,20571,20.398,8
ts83745,Norm Macdonald Has a Show,SHOW,2018,30,comedy',US',1,tt8139862,8.5,3593,2.09,8.2
ts57814,Kakegurui,SHOW,2017,24,"drama', 'thriller', 'action', 'animation'",JP',2,tt7131720,7.2,9035,54.832,8.3
ts85810,Al Hayba,SHOW,2017,44,"drama', 'action', 'crime', 'romance', 'thriller'",AE',5,tt7035576,7.3,1288,70.264,6.3
tm412623,The Kissing Booth,MOVIE,2018,105,"comedy', 'romance'",GB',NA,tt3799232,5.9,82858,77.096,7.3
ts84904,Tidelands,SHOW,2018,42,"scifi', 'drama', 'fantasy', 'crime'",AU',1,tt6898970,6.8,7876,16.069,6.8
tm374313,The Forgiven,MOVIE,2018,115,thriller',"GB', 'ZA'",NA,tt2249081,5.9,2479,6.197,6.1
ts41527,Gypsy,SHOW,2017,59,"drama', 'thriller'",US',1,tt5503718,6.8,16229,13.857,6.4
tm411311,King of Thieves,MOVIE,2018,108,"drama', 'crime', 'history'",GB',NA,tt5789976,5.5,14418,9.215,5.4
ts215037,Minecraft: Story Mode,SHOW,2018,52,,US',1,tt10498322,5.6,347,NA,NA
tm368040,The Titan,MOVIE,2018,97,"scifi', 'thriller', 'fantasy', 'drama', 'romance'","US', 'GB', 'ES'",NA,tt6973848,4.8,30698,17.97,5.4
tm324155,Security,MOVIE,2017,87,"thriller', 'action', 'crime', 'european'",US',NA,tt3501112,5.7,18943,31.419,6.2
ts84533,Transformers: Cyberverse,SHOW,2018,11,"action', 'animation', 'scifi'",US',3,tt8891990,6.6,359,7.273,6.6
tm244148,Mowgli: Legend of the Jungle,MOVIE,2018,105,"action', 'drama', 'fantasy'","GB', 'US'",NA,tt2388771,6.5,61622,24.646,6.5
ts55231,Abstract: The Art of Design,SHOW,2017,45,documentation',US',2,tt6333098,8.4,5306,12.42,8
tm363248,A Futile and Stupid Gesture,MOVIE,2018,101,comedy',US',NA,tt5566790,6.7,16158,10.633,6.5
ts57082,White Gold,SHOW,2017,29,"comedy', 'european'",GB',2,tt6010920,7.4,11233,5.878,6.9
tm420745,How It Ends,MOVIE,2018,113,"scifi', 'thriller', 'action', 'drama'","US', 'CA'",NA,tt5246700,5,52709,18.214,5.3
tm217228,Death Note,MOVIE,2017,101,"horror', 'thriller', 'crime', 'fantasy', 'drama', 'action'",US',NA,tt1241317,4.5,84119,22.306,4.2
ts83455,Wanderlust,SHOW,2018,57,drama',,1,tt7608238,7,5312,5.968,6.5
ts79234,The Boss Baby: Back in Business,SHOW,2018,23,"action', 'fantasy', 'animation', 'comedy', 'family'",US',4,tt7741824,6.4,3736,82.194,7
tm426274,The After Party,MOVIE,2018,89,"comedy', 'horror', 'music'",US',NA,tt7395452,5.7,4405,10.276,6.2
tm363103,Perfect Bid: The Contestant Who Knew Too Much,MOVIE,2017,72,"documentation', 'history'",CA',NA,tt6854248,6.5,2665,4.334,6.5
tm139885,The Other Side of the Wind,MOVIE,2018,122,"drama', 'european'","IR', 'US', 'FR'",NA,tt0069049,6.7,7104,7.453,6.7
ts84056,Unauthorized Living,SHOW,2018,75,drama',ES',2,tt6970700,7.4,4764,29.714,7.3
tm244317,To the Bone,MOVIE,2017,107,drama',US',NA,tt6143418,6.8,47025,22.167,7.2
tm219259,Goon: Last of the Enforcers,MOVIE,2017,101,"comedy', 'sport'",CA',NA,tt2417712,5.8,13717,13.329,5.7
ts86169,The Innocent Man,SHOW,2018,47,"documentation', 'crime'",US',1,tt0914376,7.3,5950,6.592,7
ts57947,Unit 42,SHOW,2017,48,"crime', 'drama', 'thriller', 'european'",BE',2,tt6136644,6.9,2387,9.078,6.6
ts113109,Numberblocks,SHOW,2017,5,animation',GB',5,tt7978538,8.6,212,10.667,9.5
ts56670,Hot Girls Wanted: Turned On,SHOW,2017,47,documentation',US',1,tt6333104,6.6,2210,13.181,7.1
tm370232,We the Animals,MOVIE,2018,94,drama',US',NA,tt7681824,6.9,4303,6.702,6.5
tm431347,Reversing Roe,MOVIE,2018,99,documentation',US',NA,tt8948614,7.5,1400,4.004,7.5
tm211554,Beyond Skyline,MOVIE,2017,105,"scifi', 'thriller', 'action', 'horror'","GB', 'ID', 'CA', 'CN', 'SG', 'US'",NA,tt6856700,5.3,21834,10.535,5.2
ts75164,VeggieTales in the City,SHOW,2017,23,"comedy', 'family', 'animation', 'music'",US',3,tt6562134,5.5,113,2.839,7.6
ts57210,Valor,SHOW,2017,42,drama',US',1,tt6503244,5.8,3184,5.658,6.5
tm292837,The Bar,MOVIE,2017,102,"horror', 'thriller', 'comedy', 'fantasy', 'european'",ES',NA,tt5121816,6.3,26370,11.671,6.3
ts81542,The Hollow,SHOW,2018,24,"comedy', 'scifi', 'animation', 'drama', 'family'",CA',2,tt2372708,7.1,4266,10.299,7.1
tm351101,Errementari: The Blacksmith and the Devil,MOVIE,2018,98,"drama', 'fantasy', 'horror', 'thriller', 'european'","ES', 'FR'",NA,tt5592878,6.4,11653,15.977,6.377
tm328443,Illang: The Wolf Brigade,MOVIE,2018,139,"action', 'thriller', 'drama', 'scifi'",KR',NA,tt3967878,5.9,5138,17.354,6.4
tm367065,Shirkers,MOVIE,2018,96,documentation',"SG', 'GB', 'US'",NA,tt7472352,7.4,5145,6.081,7.5
tm281935,A Bad Moms Christmas,MOVIE,2017,104,comedy',US',NA,tt6360762,5.6,49478,20.005,6.3
ts79157,B: The Beginning,SHOW,2018,25,"scifi', 'horror', 'crime', 'thriller', 'action', 'fantasy', 'animation', 'drama'",JP',2,tt7944664,7.1,4844,18.671,7.8
ts57964,Hotel Transylvania: The Series,SHOW,2017,15,"family', 'animation', 'comedy', 'horror', 'fantasy'",US',2,tt4858114,5.3,717,17.661,7.2
tm439484,Welcome Home,MOVIE,2018,97,"thriller', 'horror', 'drama', 'comedy'",US',NA,tt6829180,5.2,7597,24.328,5.2
ts84930,The Hook Up Plan,SHOW,2018,27,"comedy', 'romance'",FR',3,tt9170638,7.1,5386,11.69,7.7
tm306301,Piercing,MOVIE,2018,82,"thriller', 'horror'","US', 'FR'",NA,tt6516314,5.5,7598,8.611,5.8
tm139545,The Outsider,MOVIE,2018,120,"drama', 'action', 'crime', 'thriller'",US',NA,tt6276110,6.2,25608,11.155,6.2
ts83906,Car Masters: Rust to Riches,SHOW,2018,37,reality',US',4,tt8893550,8.4,10058,18.216,7.7
tm374454,Indian Horse,MOVIE,2018,96,"drama', 'sport'",CA',NA,tt5672286,7.2,2171,6.194,7.3
ts78382,On My Block,SHOW,2018,29,"comedy', 'drama'",US',4,tt7879820,7.9,16106,31.784,8.5
ts80519,Spy Kids: Mission Critical,SHOW,2018,25,"animation', 'action', 'comedy', 'family', 'drama', 'music', 'romance', 'thriller', 'scifi'",US',3,tt6714408,4.7,382,7.221,8.4
tm423373,Andhadhun,MOVIE,2018,139,"thriller', 'drama', 'comedy', 'crime', 'music'",IN',NA,tt8108198,8.2,90237,13.893,7.7
tm349800,Unicorn Store,MOVIE,2017,92,"drama', 'comedy', 'fantasy'",US',NA,tt2338454,5.5,19444,8.72,6
ts77600,Hot Date,SHOW,2017,19,comedy',US',2,tt7603386,7.1,633,1.692,6.6
tm284015,My Happy Family,MOVIE,2017,119,drama',"GE', 'DE', 'FR'",NA,tt5791536,7.4,3865,3.593,6.9
ts83540,Paradise PD,SHOW,2018,27,"comedy', 'animation', 'action', 'crime'",US',4,tt8235236,6.8,17779,29.709,7.6
ts56201,Cloudy with a Chance of Meatballs,SHOW,2017,11,"action', 'fantasy', 'scifi', 'animation', 'comedy', 'family'",CA',2,tt7584168,3.4,750,8.75,5.6
tm289181,Newness,MOVIE,2017,112,"romance', 'drama'",US',NA,tt6408226,6.3,16654,34.214,6.1
tm312767,Monster High: Electrified,MOVIE,2017,72,"family', 'animation', 'fantasy'",US',NA,tt6536944,5.3,320,20.596,7.2
tm436470,No Escape Room,MOVIE,2018,85,"thriller', 'horror'",US',NA,tt9099102,5,4403,16.09,6.342
ts55491,Somewhere Between,SHOW,2017,42,"drama', 'thriller', 'scifi'",US',1,tt6467294,6.2,5957,14.04,6.5
ts84243,Baby,SHOW,2018,45,drama',IT',3,tt7645192,6.8,11202,38.201,8
ts57822,Sick Note,SHOW,2017,24,"comedy', 'crime'",GB',2,tt5770788,6.7,7550,8.196,7.1
ts79020,Hitler's Circle of Evil,SHOW,2018,52,"documentation', 'history', 'war'",GB',1,tt6600720,8,4322,5.542,7.5
ts84779,Haunted,SHOW,2018,25,"documentation', 'horror', 'reality'",US',3,tt9077192,4.6,3193,19.435,7
tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,94,"documentation', 'music'",US',NA,tt6214722,7.9,1285,3.925,7.7
ts83561,Immortals,SHOW,2018,47,"scifi', 'action', 'drama', 'fantasy', 'thriller', 'music'",TR',1,tt8063174,5.4,3087,13.712,6.5
tm370392,The Week Of,MOVIE,2018,116,comedy',US',NA,tt6821012,5.2,21855,10.24,5.4
tm300184,iBoy,MOVIE,2017,90,"scifi', 'action', 'crime', 'thriller'",GB',NA,tt3171832,6,22594,14.284,6
ts58225,The Standups,SHOW,2017,30,comedy',US',3,tt15250768,6.6,1259,2.314,5.8
tm414962,May the Devil Take You,MOVIE,2018,110,"thriller', 'horror'",ID',NA,tt8765496,5.9,4249,13.478,6.2
ts55581,The Bride of Habaek,SHOW,2017,67,"drama', 'comedy', 'fantasy', 'romance'",KR',1,tt6385752,6.9,2819,60.517,7.3
tm370436,The Breaker Upperers,MOVIE,2018,82,comedy',NZ',NA,tt6728096,5.9,6123,7.605,5.2
ts81318,When Heroes Fly,SHOW,2018,48,"war', 'drama', 'action'",IL',1,tt8220344,7.2,3184,12.196,7.2
ts56718,El Chapo,SHOW,2017,44,"drama', 'action', 'crime', 'history'",US',3,tt6692188,7.8,18229,114.888,7.5
ts89130,If I Hadn't Met You,SHOW,2018,52,"thriller', 'drama', 'scifi', 'fantasy', 'romance'",ES',1,tt9817268,7.7,2283,4.495,6.9
tm307910,What the Health,MOVIE,2017,97,documentation',US',NA,tt6089582,7.4,28911,8.27,7
ts82218,Hi Score Girl,SHOW,2018,27,"comedy', 'animation', 'action', 'romance'",JP',2,tt8963328,8,2002,13.722,8.2
tm321596,The Long Dumb Road,MOVIE,2018,90,comedy',US',NA,tt4712076,6.1,3220,3.823,5.6
tm351214,Long Shot,MOVIE,2017,40,"documentation', 'sport', 'crime'",US',NA,tt2702692,7.4,7857,4.708,7.3
tm324870,Dude,MOVIE,2018,90,"comedy', 'drama'",US',NA,tt3458510,5.2,6873,10.798,5.5
tm406111,The Debt Collector,MOVIE,2018,95,"action', 'comedy'","US', 'GB'",NA,tt7448180,5.8,7541,29.382,5.9
ts81918,Sugar Rush,SHOW,2018,51,reality',US',3,tt8680560,7,1516,8.74,7
ts85686,The Casketeers,SHOW,2018,22,"reality', 'documentation'",NZ',5,tt8365054,7.4,459,3.095,6.3
tm298339,Handsome Devil,MOVIE,2017,95,"drama', 'comedy', 'sport', 'european'",IE',NA,tt5016946,7,14290,12.021,7.1
tm245937,Win It All,MOVIE,2017,88,comedy',US',NA,tt3155328,6.2,9309,5.181,5.7
tm464542,Tottaa Pataaka Item Maal,MOVIE,2018,107,drama',IN',NA,tt9000388,7.6,7911,3.231,5
tm356742,Trolls Holiday,MOVIE,2017,26,"fantasy', 'comedy', 'family', 'romance', 'animation'",,NA,tt6645614,6.1,2764,21.838,6.7
tm351216,Joan Didion: The Center Will Not Hold,MOVIE,2017,92,documentation',US',NA,tt7253506,7.4,2622,5.069,7.1
ts83360,The Guest,SHOW,2018,66,"drama', 'crime', 'thriller', 'horror', 'comedy'",KR',1,tt8801670,8.1,1578,7.293,8.2
tm298846,The Incredible Jessica James,MOVIE,2017,83,"romance', 'comedy'",US',NA,tt5990342,6.5,7667,9.638,6.2
tm414709,Siberia,MOVIE,2018,104,"romance', 'thriller', 'crime', 'european'","CA', 'US', 'DE'",NA,tt6494418,4.3,15369,22,4.8
ts79045,Ugly Delicious,SHOW,2018,51,documentation',US',2,tt7907916,7.8,3539,4.452,7.4
tm367250,The Resistance Banker,MOVIE,2018,124,"drama', 'war', 'european'",NL',NA,tt4610378,6.9,9470,12.425,6.7
tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,64,comedy',US',NA,tt8271714,7.9,7933,5.009,8
ts39016,Girlboss,SHOW,2017,27,comedy',US',1,tt5706996,6.9,17848,10.009,6.7
ts75749,Because This Is My First Life,SHOW,2017,69,"drama', 'comedy', 'romance'",KR',1,tt7278588,8.1,4656,17.121,8.6
ts76486,Just Between Lovers,SHOW,2017,73,"drama', 'romance'",KR',1,tt7521898,8.2,1979,20.502,8.2
tm327199,The Saint,MOVIE,2017,92,"crime', 'action'",US',NA,tt2569088,4.9,6669,19.06,5.3
tm409766,In Darkness,MOVIE,2018,100,thriller',"GB', 'US'",NA,tt5164184,5.7,13248,14.317,6
ts79026,The Innocents,SHOW,2018,46,"scifi', 'drama', 'horror', 'romance', 'thriller'",GB',2,tt8021824,6.2,5804,20.691,6.1
ts87043,Transformers: Rescue Bots Academy,SHOW,2018,12,"animation', 'comedy', 'family', 'scifi', 'action'",,2,tt9557812,6.2,108,2.572,10
ts55194,Bill Nye Saves the World,SHOW,2017,32,comedy',US',3,tt6026278,3.5,7233,8.356,3.7
ts82892,I Am a Killer,SHOW,2018,50,"documentation', 'crime'",GB',3,tt8300324,7.4,3977,5.641,7.2
tm420797,Sierra Burgess Is a Loser,MOVIE,2018,105,"romance', 'comedy', 'drama'",US',NA,tt3120280,5.8,38841,14.072,6.3
tm438502,Sad Hill Unearthed,MOVIE,2017,86,"documentation', 'european'",ES',NA,tt6997426,7.4,1613,6.121,7
tm411958,Ibiza,MOVIE,2018,94,"comedy', 'romance'",US',NA,tt3685236,5.2,17517,9.813,5.7
tm322243,Shimmer Lake,MOVIE,2017,83,"thriller', 'crime', 'drama', 'action', 'history', 'horror', 'romance'","CA', 'US'",NA,tt1386691,6.3,14098,20.508,5.9
ts75355,Suburra: Blood on Rome,SHOW,2017,48,"drama', 'action', 'crime', 'european'",IT',3,tt7197684,7.9,14528,23.46,7.463
tm305437,Hey Arnold! The Jungle Movie,MOVIE,2017,81,"animation', 'comedy', 'family', 'fantasy', 'thriller'",US',NA,tt5257726,7.5,3183,16.413,7.7
ts76417,Tabula Rasa,SHOW,2017,52,"drama', 'horror', 'thriller', 'european'",BE',1,tt9389514,8,10233,7.903,7.8
ts57080,Spirit: Riding Free,SHOW,2017,23,"action', 'animation', 'family', 'western', 'comedy', 'drama', 'documentation'",US',11,tt10687624,6.4,1012,15.689,8.3
ts53367,Little Witch Academia,SHOW,2017,25,"scifi', 'animation', 'comedy', 'action', 'drama', 'family', 'fantasy'",JP',1,tt6352180,7.9,3147,13.06,8.3
tm312577,Fullmetal Alchemist,MOVIE,2017,135,"fantasy', 'scifi', 'action'",JP',NA,tt5607028,5.2,19493,15.705,5.3
tm413049,Animal World,MOVIE,2018,125,"thriller', 'fantasy', 'drama', 'action', 'scifi', 'comedy'",CN',NA,tt9257932,6.4,4447,24.922,7.2
ts81885,The Good Cop,SHOW,2018,46,"drama', 'comedy', 'crime', 'documentation'",US',1,tt7183074,6.9,5732,8.714,6.4
ts80617,The Protector,SHOW,2018,44,"action', 'fantasy', 'scifi', 'drama'",TR',4,tt7668518,6.5,34629,24.058,7.3
tm346467,Wheelman,MOVIE,2017,82,"action', 'crime', 'thriller'",US',NA,tt5723286,6.4,20351,15.282,6.1
ts77787,Pop Team Epic,SHOW,2018,23,"comedy', 'animation'",JP',2,tt7808370,6.9,844,7.074,7.3
ts53101,Voice,SHOW,2017,63,"crime', 'thriller', 'action'",KR',4,tt6212854,7.6,1994,17.025,6.9
tm299790,Cristela Alonzo: Lower Classy,MOVIE,2017,66,comedy',US',NA,tt6550456,6.4,845,3.336,6.2
tm219258,Brain on Fire,MOVIE,2017,88,"drama', 'european'","CA', 'IE'",NA,tt3704700,6.6,21444,12.009,7.1
ts85034,Patriot Act with Hasan Minhaj,SHOW,2018,25,comedy',US',6,tt8080054,8.2,7327,9.203,7.3
tm266652,Bleach,MOVIE,2018,108,"fantasy', 'action'",JP',NA,tt5979872,6.4,11406,25.802,6.6
ts82372,The Epic Tales of Captain Underpants,SHOW,2018,24,"animation', 'comedy', 'action', 'family'",US',4,tt7741830,6.6,931,11.851,8.5
ts83232,The Mire,SHOW,2018,54,"drama', 'crime', 'thriller'",PL',2,tt8855592,7,4355,13.039,6.8
tm244368,You Get Me,MOVIE,2017,89,"thriller', 'romance', 'drama', 'crime'",US',NA,tt5539054,4.7,12740,20.089,5.6
ts77799,Rotten,SHOW,2018,56,documentation',US',2,tt7763662,7.2,3716,6.812,7.4
ts86814,Murder Mountain,SHOW,2018,43,"crime', 'documentation'",US',1,tt9078908,6.8,3134,2.589,6.9
tm419733,"My Teacher, My Obsession",MOVIE,2018,105,"thriller', 'drama'",US',NA,tt6997574,4.4,2354,25.407,5
tm352774,Voyeur,MOVIE,2017,95,"documentation', 'crime', 'drama'",US',NA,tt3465276,6.1,6097,9.593,6
tm406881,Bathtubs Over Broadway,MOVIE,2018,87,"comedy', 'music', 'documentation'",US',NA,tt6029778,7.6,1089,2.742,8
ts80720,Scissor Seven,SHOW,2018,16,"comedy', 'drama', 'action', 'animation', 'fantasy', 'romance'",CN',3,tt11503082,8.6,311,82.499,8.9
tm317110,Psychokinesis,MOVIE,2018,101,"fantasy', 'action', 'comedy'",KR',NA,tt6890582,5.9,5643,23.968,6.157
ts78507,Alexa & Katie,SHOW,2018,25,"comedy', 'drama'",US',4,tt6916746,7.4,4885,32.166,8.3
ts90994,Chip and Potato,SHOW,2018,17,animation',US',3,tt9897038,6.3,158,8.971,9.8
tm437608,Adam Sandler: 100% Fresh,MOVIE,2018,73,"comedy', 'music'",US',NA,tt9036126,7.5,5178,12.969,7.3
ts85175,Girl from Nowhere,SHOW,2018,44,"drama', 'thriller', 'crime', 'fantasy', 'horror'",TH',2,tt8824648,7.6,4201,45.88,8.5
tm407827,Girl,MOVIE,2018,105,"drama', 'european'","NL', 'BE'",NA,tt8254556,7.1,14356,15.457,7.2
tm326723,The Polka King,MOVIE,2017,95,"comedy', 'music', 'drama'",US',NA,tt5539052,5.9,10568,8.066,5.515
ts81757,The House of Flowers,SHOW,2018,31,"comedy', 'drama'",MX',3,tt8387348,7.6,7813,31.664,7.8
tm241990,Blame!,MOVIE,2017,106,"scifi', 'animation', 'action', 'drama', 'thriller'",JP',NA,tt6574146,6.6,8044,31.452,6.4
tm285356,First They Killed My Father,MOVIE,2017,136,"war', 'drama', 'history'","US', 'KH'",NA,tt4882376,7.2,17871,11.844,7.4
ts75157,The Magic School Bus Rides Again,SHOW,2017,25,"animation', 'family', 'fantasy'",US',3,tt3869122,6.2,825,10.885,6.3
tm324820,MFKZ,MOVIE,2018,95,"scifi', 'comedy', 'thriller', 'animation', 'action', 'european'","FR', 'JP'",NA,tt4717402,6.7,4412,7.664,7.1
ts53693,The Worst Witch,SHOW,2017,28,"scifi', 'family', 'fantasy', 'european'",GB',4,tt5721172,7.2,2437,49.402,7.7
ts85138,Dogs,SHOW,2018,50,"documentation', 'reality', 'history'",US',2,tt9201008,8,1282,3.54,8.3
ts83251,Magic for Humans,SHOW,2018,23,"reality', 'comedy'",US',3,tt8425308,7.1,3346,6.964,6.7
ts55348,QB1: Beyond the Lights,SHOW,2017,32,"drama', 'reality', 'documentation', 'sport'",US',3,tt5771332,7.7,905,2.01,7
tm330869,Show Dogs,MOVIE,2018,92,"comedy', 'crime', 'family'","US', 'GB'",NA,tt5691024,3.8,4704,11.664,6.1
ts83763,Black Earth Rising,SHOW,2018,59,"drama', 'crime', 'thriller'",GB',1,tt7660730,7.4,4917,5.831,7.1
ts86682,7 Days Out,SHOW,2018,47,documentation',US',1,tt9315990,6.7,544,0.663,9
tm285340,Girlfriend's Day,MOVIE,2017,70,"comedy', 'drama'",US',NA,tt2962984,5.2,4381,8.861,4.8
ts78217,Welcome to the Family,SHOW,2018,48,comedy',ES',2,tt7490342,6.6,455,5.935,7.4
tm270999,The Resurrection of Gavin Stone,MOVIE,2017,91,"drama', 'comedy', 'family', 'romance'",US',NA,tt4902904,6.2,2269,3.2,6.3
ts85659,3Below: Tales of Arcadia,SHOW,2018,22,"scifi', 'action', 'comedy', 'family', 'fantasy', 'animation'",US',2,tt7736544,7.7,6158,27.194,7.7
ts77034,A Love So Beautiful,SHOW,2017,41,"comedy', 'romance'",CN',1,tt8434720,8,1420,42.708,8.4
ts224746,Millennials,SHOW,2018,35,drama',AR',3,,NA,NA,2.503,8.5
tm349138,One of Us,MOVIE,2017,95,documentation',US',NA,tt7214842,7,6574,7.349,6.9
tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,125,"music', 'documentation'",US',NA,tt9426852,8.3,5435,14.519,8.2
ts58152,Cathedral of the Sea,SHOW,2018,57,"drama', 'history'",ES',1,tt4944694,7.4,4450,13.03,7.1
ts83537,Signs,SHOW,2018,46,"crime', 'thriller', 'european'",PL',2,tt8917248,6.3,1676,8.337,7
ts55939,Bonus Family,SHOW,2017,44,"drama', 'comedy', 'reality', 'family', 'documentation', 'music', 'european'",SE',4,tt0461629,2.9,16,11.3,7.3
ts85968,Nicky Jam: El Ganador,SHOW,2018,44,"drama', 'music'",PR',1,tt7949200,7.7,1151,27.568,7.3
tm315584,Godzilla: Planet of the Monsters,MOVIE,2017,89,"scifi', 'action', 'animation'",JP',NA,tt5979874,6,8548,15.942,6.3
tm420334,Like Father,MOVIE,2018,103,"drama', 'comedy'",US',NA,tt7170950,6.1,21378,8.815,6.3
ts75620,Black,SHOW,2017,78,"scifi', 'drama', 'action', 'thriller', 'horror', 'crime', 'fantasy', 'romance'",KR',2,tt7298976,7.9,3891,39.083,8
tm282910,Fireworks,MOVIE,2017,90,"drama', 'fantasy', 'documentation', 'animation', 'romance', 'scifi', 'family'",JP',NA,tt6317962,5.6,3147,56.866,6.5
ts58175,She's Gotta Have It,SHOW,2017,35,comedy',US',2,tt3713588,6.7,4695,6.031,6.6
tm425138,Godzilla: The Planet Eater,MOVIE,2018,91,"scifi', 'fantasy', 'horror', 'animation', 'action'",JP',NA,tt8478602,5,4196,34.899,6.5
tm307515,Amar,MOVIE,2017,105,"romance', 'drama', 'european'","US', 'ES'",NA,tt5479616,5.1,4459,5.105,5
